Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
25750,-0.612181626408489,0.323229017026376,1.45336825482527,-2.92346167861911,-0.127870745939749,-1.35558788911326,0.832439234433054,-0.152364027437391,1.20409937162793,-2.16651640523124,-0.728646924823764,0.855227155042844,0.0398019532279394,-0.307293295339115,-0.762117146070742,-0.418874582324707,-0.412858928093987,-0.623018623718092,-0.41513544866625,-0.22584754458264,-0.166257544978556,-0.331775264216662,-0.12168467206754,0.41717003889736,-0.0215333987072465,-0.553203123499191,0.0898881883106253,0.124503932870339,9.88,0.0
3205,0.244609962876155,-1.89214558042288,0.75595659208587,0.641581986975381,-1.87876573323395,-0.481453814032225,-0.0328976863052298,-0.105718571567314,1.01555534357775,-0.617209431234749,-0.350302987114389,0.572223976064747,0.0738412861172239,-0.313177006520772,0.335820137507363,0.131786334955912,0.0607767281108654,-0.394220642190885,-0.0482177127624475,0.924143980222003,0.200863475008898,-0.34698830697227,-0.332242341734847,0.812143389526222,-0.112976354778783,0.917897595918626,-0.126596700313978,0.105145621732246,500.0,0.0
6533,-1.76149544804149,2.10119422415474,0.96580692477599,-0.105285462724756,-0.0250832113967661,0.0437505112806418,-0.529530608193816,-3.26167585015152,1.48437604862634,0.0293179638224626,0.0723989331576227,-2.5549516384188,1.50590039002996,1.57740567278092,0.125575367524334,0.31746563918447,0.402709210635933,0.135870331047431,-0.0811033989497384,-0.525182389653516,2.61310116795367,-1.9416377549501,0.467854034671141,-0.262517164626141,-0.021626286199908,0.0849681207331105,0.363015689754763,0.193266738879547,1.79,0.0
2998,0.584311774868314,-1.35521956051941,0.877632820249874,0.446959658895098,-1.6252178479886,-0.23021964185823,-0.454492539106403,0.136983992345484,0.765844431589853,-0.20087274444242,1.12708917809697,0.495528291460356,-1.02875584147856,0.146316462864475,0.137392522517117,0.59226247173547,-0.358385551554215,0.50823477553614,0.0656259132352732,0.485799011634077,0.30625951479188,0.265989721952497,-0.267400240926872,0.612957624850405,0.0077331021135825,1.05033642462678,-0.103059804551067,0.0571239136143365,308.27,0.0
29847,1.28343359919019,0.41245655592629,-0.229844963672856,0.824757286875461,0.699725894640763,0.272645320418317,0.261311076088745,-0.022607538159145,-0.167317484226986,-0.0218939882312736,-1.21795226671579,0.144150375707648,0.63441110314767,0.335383364283023,1.18193176436979,0.269025835163046,-0.680451156494976,-0.740724943304683,0.0069052395596673,-0.0997996253749109,-0.528373142985544,-1.52700127457632,0.076993698790688,-1.40451390135939,0.373683085917101,-0.723649924458904,0.0270763692314759,0.0132724161819293,7.96,0.0
1124,1.03203411266583,-0.690951241587603,-0.564274573500684,-1.47423665650824,-0.494574185482766,-1.14967304258191,0.347016477278474,-0.257222425798947,0.836794200486756,-0.892142989660463,1.25079000385908,0.93809101950712,-0.503730068116337,0.797298505226173,0.876858287773035,-0.413491570588933,-0.369432154900144,0.366356624214146,1.18958850458611,0.216074340609334,0.0802475868638125,-0.0487538651441414,-0.294939644881654,0.0529737033368722,0.642458686529793,0.0022364403658661,-0.0571095193229164,0.0173096209899809,160.0,0.0
10952,1.25418811807284,-0.0479637492642335,0.609768456423179,0.0445617806976863,-0.415638923828275,-0.109887458959495,-0.540070500803105,-0.0238154866653932,1.48897831626252,-0.356647316607479,1.76449620600552,-1.78262480097924,2.05721161627749,1.58397867013578,-0.0954311120861768,0.87339387758245,-0.219868089329555,0.846789890180937,0.144277134904731,-0.0345456498807102,-0.0580191048091897,0.0738889565246046,-0.114367375252732,-0.321146265705784,0.276987280244825,1.05521252024532,-0.0924961665503915,-0.0109022950892161,14.95,0.0
30399,0.977904216551287,-0.123960131031769,0.290721914865137,1.4744667419957,-0.271201715332206,-0.152997143219662,0.174406796935825,-0.0218129994473447,0.328486531639194,-0.160194260930801,-0.590241925738364,0.361562108084658,-0.437372168729685,0.152013915609483,-0.0463128636931111,-0.695224144196552,0.284946341524798,-0.918722090676045,-0.396379591465371,-0.0142316661544399,-0.0469970796192934,-0.133872731686761,-0.143221826552341,0.090966986948015,0.616804876052689,-0.322029165303473,0.0195094090412777,0.0321673578119792,105.0,0.0
1658,-0.395424282966033,-0.184989259792057,0.49322225752188,-2.60807875241474,-0.932384157315771,-0.410895698573685,-0.744600763579471,0.529108365750478,-2.36806911181476,1.03869215393885,-0.0094916196105016,-0.848707363805545,-0.117535399241385,0.0847440804992,-0.740634493553691,0.387240297905975,-0.137984973400029,0.904111965896226,-0.335354565616374,-0.342974726904817,-0.127768622922199,-0.136735042738044,-0.0413480978230057,-0.560312663758687,-0.126738267690106,-0.368974891220286,0.173651411022235,0.0063576542556614,15.0,0.0
3968,-0.660476475452904,1.02169341472337,1.87152624310611,0.0337443338043167,0.128526491831259,-0.18059014116149,0.437814575627819,0.165640384366492,0.660179084418825,-0.575922792901129,2.51014785649245,-2.12713896894556,0.792870899291247,1.97846065953014,-0.275127246713028,0.0225291669130838,0.492603756109141,0.0077793006723718,-0.29190745787498,0.0101411926592837,-0.276305229263154,-0.541377659283426,0.0336339820459553,0.125906495233395,-0.415271539799815,0.0322649729504916,0.28689065015602,0.158741952501764,8.27,0.0
11047,1.24524926005127,-0.0984673267391491,0.846204039292163,0.341020634810434,-0.959115247643944,-0.875065865101489,-0.529173110038374,-0.125701576920252,1.94523111741733,-0.479570702398912,0.408256048135664,-3.09892512161156,0.411502226858706,1.74954033895255,0.730503219303538,0.551050932278291,0.373933737668733,0.323499314435709,-0.394730898944196,-0.169615169334571,-0.0821870005631742,-0.0429096424828168,0.001059721198581,0.364719014068186,0.159927988052583,1.03584811607361,-0.0983922308203398,0.0028529727112652,15.95,0.0
16113,0.605139164172571,-0.57470879442604,-0.0088330868008716,1.64017773836006,-0.176021007609603,0.0749435832300283,0.383385153717183,-0.0734139443634532,1.12474736625563,-0.367244452699449,2.13474470869012,-1.70109524273809,0.910514281818181,2.08224336965515,-1.10016587751366,-0.437497048845614,0.686307420591482,0.0078334240213087,-0.487994482425334,0.315529316614911,0.0602129620760703,-0.0946820385561283,-0.363333056618862,-0.0147832630791745,0.590457046044181,-0.31601149729692,-0.0624303627869158,0.0423794268050558,289.0,0.0
6536,1.2568917413508,0.0817982153312283,-1.02590921111796,0.472521209507454,2.25610911718981,3.65564975499241,-0.525350776238998,0.767338082766335,1.45683865224626,-0.391133831084988,0.405291275818888,-2.27059157030115,1.4178712067602,1.62724734572581,-0.88800011489593,-0.129902909553802,0.221627796487653,0.198061245959417,0.15877909748597,-0.0720496213626955,-0.330959531280782,-0.669643927404769,-0.119163235348846,0.949102070309962,0.868282143970024,-0.365751323701937,-0.0023210289074491,0.006899463113453,13.31,0.0
3627,1.19597074744421,0.320556022082333,0.52456582453721,0.843429153628045,-0.455048851247451,-0.847107834924474,-0.187738738358874,-0.078389095137997,1.23702347979643,-0.448406030541212,2.54397717389634,-2.19577930350886,0.467983007397337,1.61087171755306,-0.218272439146844,0.646732977561157,0.623281882201403,0.560611530659817,-0.180938409022787,-0.195900818476336,-0.386100669728206,-0.972354854840151,0.166756474679594,0.399556594084345,0.091511559741778,0.0297458657313069,-0.062222714997091,0.0140189693270862,4.49,0.0
31276,-0.974254604218829,0.0995278877042281,1.56824249364316,-0.890809152255408,-0.189032072539336,-0.6101704931661,0.568416215431479,-0.771504390343705,-0.91070317369445,1.38836628970374,-0.550883783031211,-1.87818881530002,-0.795303246542484,-0.548107764797124,1.3340809845375,0.453429281832303,0.374469252444783,-0.95150930544213,1.91083757559111,0.140201894146335,0.151412677955924,0.629036793074392,-0.314984240393101,0.0565658719421239,0.381356696982553,-0.0229229932232168,-0.97915961536096,-0.202486115539001,28.85,0.0
2919,-1.59303912548428,1.65285299598833,1.50672370289322,-0.554091789263014,0.195163018476301,-0.202732519997132,1.05031245948257,-0.448625019672792,0.927099997583671,2.22123979203324,2.02465145597282,0.315773408925529,-0.652281942100247,-0.576987668952937,0.617238759343337,-0.312674181919563,-0.634110005675884,-0.494175827278712,-0.262643186933579,0.860027376446747,-0.411889841481966,-0.402284270647154,-0.0297797491742586,0.171875060119757,-0.186182291294661,-0.0165017485582216,0.0288259887529966,-0.232254920171689,8.93,0.0
6192,-0.710304356933994,0.253869442882663,1.83999620701451,-1.57498788807625,0.336976115874256,-0.780129874080226,0.876282644334108,-0.317602687155768,1.74880750253153,-1.48018645972749,-0.280537882231337,-2.74482887753145,0.985294095041633,0.936037619300083,-1.95222667718244,0.415049660708474,0.0185355870737604,-0.544108251024701,-1.08688436689045,-0.0864702459665214,-0.426964806313259,-0.912152228514449,-0.0228541149922353,0.0108868566001369,-0.246699788027281,0.837185036317436,-0.251179808242981,-0.134576651325927,45.0,0.0
23747,-0.888969478672189,0.245233826470699,3.79069206584613,3.43123412589663,-0.566523153110883,2.61461904620609,-1.20953442567765,0.952409406090514,1.37024127111312,-0.139092863247172,1.31877624843683,-2.0374794862835,0.645802318978493,0.591848305974554,-1.94474086227579,-1.02493866572458,1.84699323094018,0.273792009036594,0.671366309491105,0.10458019935831,0.11011344704458,0.942798203210847,-0.196404579812031,-0.300823705136022,-0.0385835729366013,0.540100670533743,0.160744628776018,0.0847537303777388,33.97,0.0
3684,-1.09361378288622,0.297256550767674,2.06088551168985,-0.970128166424155,1.24715858739984,0.945606142612076,-0.0150830661371914,0.498960156350618,1.14247684085848,-1.5767059287889,1.3571922181852,-1.62346216370145,2.45793925404334,1.2457530725624,0.283202166850704,-0.228748290232389,0.693055358877029,-1.92354925414561,-3.66204818248991,-0.270289540089744,0.0351179601436266,0.310647059225743,0.154933666366302,-1.01115934402748,-0.692711939662972,-0.0704076979363061,0.109281908944179,0.128400337430874,6.47,0.0
1171,-1.33390040469452,0.718225420590493,1.21054721335661,0.0684539604280875,-0.244213612638195,-0.943601871865483,0.0875080901522696,0.50739597279053,-0.615735472955071,-0.214501615216874,1.21137316032227,0.449623670536627,-0.796026254380765,0.782662763170611,0.220851673380539,0.503680295482221,-0.374031228126278,0.220490036846451,0.264966172617981,-0.118433271288151,-0.137961163986032,-0.492954975947334,0.42247337927769,0.487048985217413,-0.17430385371983,0.0483277501228319,0.04944624700672,0.0032458939439109,9.99,0.0
29295,0.893406908538733,-1.67183640745371,0.870818817232389,-0.305195565432398,-1.36892253742372,1.00999213713465,-1.10278409227937,0.222054717075778,0.346478232039669,0.119623322366043,-1.35313931596151,0.309517690090656,1.39325333972969,-1.4275998271499,-0.911969742907045,0.549188646173407,0.732296807782986,-1.70617515992596,0.8383940855067,0.577254544163572,0.214773387806922,0.488918598357234,-0.347194042185434,-0.666560895419355,0.439612404252826,-0.0648834071566689,0.0542256825303809,0.0572333502864123,236.55,0.0
4551,-0.632733841681905,1.31337621227806,1.97991234346353,0.954854191171679,0.220228265850066,-0.575205697422066,0.931230013071545,-0.469757593237127,0.835646528161857,-0.290976968314692,0.446855709214564,-3.24640273291885,0.777440481566343,1.64928579676677,0.543464119681818,-0.431755615487514,0.540351315813678,0.437678455722838,0.332918432135655,-0.0158033258047924,-0.0918709387774855,0.0358766209524691,-0.401808952435309,0.320997240355314,0.409072623604083,-0.285680304944158,-0.392678205824726,-0.162782121941954,10.0,0.0
22034,1.22941338181462,-0.221027380729325,1.05506775988689,-0.519231812816494,-1.08548278112087,-0.758181421527363,-0.604489225032051,-0.155524512504169,3.00142731511457,-1.47556338605275,0.626444702955479,-1.4012100424428,2.28493422180027,1.15218349564139,0.460946195166206,-0.502563222746047,0.548840966756299,0.379206631182068,0.344516521836816,-0.103091525115465,-0.148373094842426,0.0784619933517688,-0.0416225485385617,0.367789004576512,0.49618539816849,-0.728652065483393,0.0693395399436253,0.032245207309222,11.85,0.0
18869,1.1270931253008,-0.51065415704854,1.07638678942458,-0.611183981687317,-1.18083669679368,-0.143452659256989,-0.96444902439603,0.270889192215916,3.13367106401331,-1.27167971318306,2.2664001788746,-1.99897180536852,-0.559826924055131,1.92755219938797,0.294354382804959,-0.530843234149586,0.804723124478529,0.691359601528286,0.217515037987912,-0.303632615344366,-0.0868165307102413,0.121143447163467,0.0329799737678765,0.132350241015545,0.274673383615098,-0.71992395731212,0.0645886501119708,0.0149031062743353,11.85,0.0
27340,1.22839411513504,0.243784850905036,0.171467043315462,0.507539575062312,-0.201555141915898,-0.568144630032285,-0.0530044317909934,-0.0069147736898175,-0.126135824739086,-0.100019615299158,1.24539834335571,0.537299654104863,-0.319094710335217,-0.0065922029678718,0.475439401788396,0.797243549230371,-0.347579519304844,0.369720278912956,0.21911488135257,-0.0835833905346862,-0.261282776607864,-0.823707091928456,0.0781688387833655,-0.0564951316850619,0.211419833336911,0.0989496956135524,-0.0315194913809014,0.0168754138452832,5.99,0.0
2097,-0.642927179157159,0.916416238870361,1.12576808751606,-2.0729212929975,0.23089194280013,-1.21519313786693,1.15488103413439,-0.365114669805332,0.861460704737789,-0.913396820443593,0.347015828047098,0.902287467823866,0.600789836451522,-0.120533251276027,1.02771343696872,-1.03219209287397,-0.233136961081333,-0.638757062568822,-0.619421113664423,0.175685604027458,0.0908128492435715,0.780642260812818,-0.225040220842608,0.426220173227165,0.0384043181986594,-0.828499607497622,0.366481979514798,0.0481993689626186,1.0,0.0
307,1.16920882495847,-0.032253822032531,1.01169700114988,1.353641323135,-0.876061895236087,-0.320566874315943,-0.443363657334974,0.0531430622134713,0.868260238901517,-0.154677516219539,-0.925866083253566,0.133228525631607,-0.560607538802192,-0.167477442365408,0.11551656111186,-0.0702084566702783,-0.156935851546568,0.067246593985156,-0.228934472204993,-0.173525499021488,0.0835298305113277,0.452189773382252,-0.134359352750535,0.407710026858673,0.633323987394389,-0.213843934941431,0.0562804068494354,0.0289972646378028,9.97,0.0
421,1.12178508696274,0.206367287574462,0.529086016481607,1.31822878290779,-0.161514780513265,0.0240668120161564,-0.0205033565180587,0.103401334974217,-0.0234107340656778,0.0393508968289617,1.39199302267646,1.4326791092129,0.0223320503645838,0.21835825299312,-0.841327900557793,-0.60066297723239,0.0715385874912508,-0.585419895439188,-0.154840582164946,-0.183744710876385,-0.0378969312638992,0.121195339102601,-0.0466225495169006,0.239375996423417,0.617559530625112,-0.342429486286488,0.0396179497126227,0.0071072203042797,1.0,0.0
23798,1.16575324927024,1.38106309814439,-1.43326372596521,1.67582979468366,1.23755736413465,-0.966822438619791,0.56417878674941,-0.232934936707262,0.437738855857574,-1.82265373798081,3.84146519824718,-1.73281041469155,2.30315975613423,-1.89927096425365,-0.21427443164076,0.86844104152229,3.41490040521496,1.54251281321898,-1.11519754530464,-0.0426344138994295,-0.271412177336501,-0.39076058783583,-0.190626755193452,-0.343244621317663,0.762489150329438,-0.323460809959586,0.0318364276326904,0.0788659302592345,0.89,0.0
28572,-0.906636279713355,0.806478152116685,1.40331573861465,1.36023610219245,-1.10060065481113,0.703404200553307,-0.592081841929202,-2.58660150190301,0.0551246651494865,-1.01181898167254,-1.17236660340747,0.304224784958661,-0.609551980019124,0.0332507303328953,-0.410423781515563,-0.483097439635775,0.438229972807353,0.0213329709185154,0.590861747237195,0.584414345752061,-1.24062588062119,0.672886173304433,-0.510823306359171,0.42903568542588,-0.0398262817609778,-0.243126983197759,0.168845239170648,0.031246130993816,203.95,0.0
2722,-1.34658804997271,0.73804958516421,0.996290494201318,0.582267612256469,-0.484350641394486,0.995456257293928,0.487334866017256,0.454387561492974,-0.0553977270641943,0.198005708598942,1.22806401309049,0.469503107617935,-1.10383518687276,0.303685025542022,0.0748641086002792,-1.04977956102734,0.780803118531106,-0.721125144468435,0.912477994508313,-0.208838726678747,-0.114787481196487,0.143703951605201,0.13445031022558,-0.266621409064777,-0.504542330928923,0.353526606618877,-0.168828549098721,-0.163116379821105,119.21,0.0
4797,-2.64288530906315,1.14406964279263,1.6243166165732,1.66633022360885,-1.06775339321244,-0.116043913977982,-1.23191251588754,1.26171436154485,0.539777451653408,-1.02720522274611,0.682899168327869,-1.69785940752548,2.63804445423054,2.10437572811838,1.20918732861485,0.127751963698168,1.26237616153603,0.347568437255178,-0.145405622097777,-0.571391054966886,0.143218738012563,0.513746175735349,0.169401310821641,0.38145966934289,0.115652630787301,-0.22476368319172,-0.50653463048003,-0.198657441227331,17.0,0.0
21598,1.18653865983006,-0.244231326219588,1.0340442442082,-0.572560295229652,-0.867437689445944,-0.279492298704506,-0.65869869253615,-0.0366511178209504,2.94504488912191,-1.5299032573217,0.906735386711541,-1.13108117803464,2.61312401871393,1.11125412537804,0.674721015780558,-0.811247731700334,0.807215508791973,-0.112307381564734,-0.0160933824617443,-0.112544982372487,-0.116767481761384,0.22129522442308,-0.0163175617524538,0.0658666112598687,0.435170757139787,-0.70010144779573,0.088097062675714,0.029578060768346,11.85,0.0
5946,1.0169001190738,0.526657944935923,-0.292481323063905,1.38086172791519,0.530522764449552,0.0842174381642028,0.0155075085038891,0.0942327143856727,0.939839314920198,-0.990890454519883,3.20152955575345,-1.82545377640162,1.33635144254007,0.38865193461791,0.177962674070169,0.185124311880984,1.9475515841546,0.480861138420507,-1.27776095653183,-0.104012598780849,-0.0826164209556975,-0.0001164028182246,-0.105041400792476,-0.482347551279852,0.468313288336535,-0.328866021840013,0.0279158103260154,0.0422649874459083,49.35,0.0
28917,-1.15648168697722,-0.157871852751287,2.27031679728727,-0.0077679759221192,-0.214963131012956,-0.17625444933398,-0.260690765214245,0.167548648509091,-1.32291600395293,0.389793324334609,-0.700554605096721,-0.769328020471022,-0.382458820672342,0.0099783246591083,1.29321991205093,-1.44657679663616,0.0193884056774915,1.36594052777665,-1.47648090383703,-0.434851769469685,-0.136211132649308,-0.0732545769239543,-0.12508525663984,0.0084521566534567,0.225019319912024,-0.246166306771775,-0.0534012959851313,0.184799692193608,39.0,0.0
28123,-0.39183687086975,0.944806352063682,0.929523003379162,0.0721938044651181,-0.532509347023447,-0.825948937081794,0.0779487364022034,0.488384980813296,-0.597592388936704,-0.39144059570216,1.04982539131885,0.222177676798385,-1.22508662099098,0.924022973722614,0.137394627491033,0.497999195147486,-0.366597411027888,0.426647112987758,0.0896438123893374,-0.274020377509357,0.109570597762753,0.089309123243802,0.062046675435208,0.512913423716589,-0.492217783237763,0.154840054368591,-0.114084916659659,-0.0369753247181343,1.71,0.0
7902,-0.767335516042249,1.33344197202485,1.42201962660059,0.260956836298535,-0.112062495078426,-0.622717696449922,0.351705604674641,0.27997604262027,0.426721529825943,-1.16745137046538,0.936158145902316,-1.94093798751968,2.18232247186443,1.91310239763641,0.0921394379132748,-0.239382599205581,0.917986344713407,-0.635919752041571,-0.61535240237181,-0.193126668960027,-0.146760205415274,-0.286923659362016,0.0764676809738505,0.352876337497255,-0.452239368360178,0.0726304202597027,-0.0530259704637137,0.0619449902873853,9.2,0.0
6950,-1.89842434726456,1.62201203947617,-0.205170133836497,-1.39248001424346,-0.521076195402497,0.179762729253854,-0.937943885822961,1.60404614200726,1.27098662447463,-0.924145901364326,0.760342816697313,-2.27309425067135,0.709907851960956,2.55848346612452,-0.530550348247724,1.25496204095959,0.198268915528463,0.559697076661911,-0.657068976834919,-0.182766645321977,-0.208559816523018,-0.613676178247958,0.0593349735167304,-1.21054753663399,-0.0903223096331685,0.789972871212875,0.009057233896709,-0.0663070871787395,7.69,0.0
26465,1.12098605551866,-0.513758093745043,1.15631437061241,-0.0223512396289209,-1.21620773950226,-0.0250454774298251,-0.957002412917139,0.246298138436836,0.688350058833277,-0.016954376497009,0.938735782451234,0.388264283563367,-0.370255026979636,0.0539679431799787,1.05188001003426,1.21389557769789,-0.949764826836483,0.965191791808623,-0.0088705696112078,0.0278830922902416,0.245742595563926,0.597199360816463,-0.0871588343342792,0.0780619918473827,0.0486224923670887,1.11325419495931,-0.0437486186233282,0.0149872602106307,48.94,0.0
18382,1.1809346604174,0.790658416691507,0.233894140358455,2.70969003981228,0.263227770095947,-0.785654695754024,0.518873979071456,-0.378774149851818,0.207307069240132,0.350290818032458,0.434234424963447,-2.5570214427352,1.74005042422955,1.93393275377798,-0.542740738909112,0.297914184622634,0.247496447062764,-0.237816941919426,-1.09823701616626,-0.146317232284602,-0.148050331345948,-0.252669106755966,-0.118649680779739,0.322688880558406,0.701895672793791,0.0271746417962602,-0.0706133470829787,0.0085151505979041,29.83,0.0
26645,-4.4730794970148,1.74250253236554,-3.10458037799629,1.20565413568645,-1.91450666512994,-0.748314620349823,-1.01489457577743,2.50636744891198,-0.411526871352689,0.651375338305964,0.38585291907879,0.809191791787379,-1.40993135449491,2.56128942911762,0.433323038582654,0.253940657580989,0.886107969443115,0.253750619978233,0.201605589744928,-0.6085598211725,0.100871798353249,0.452336164336784,0.214687741158208,0.0290584337037432,-0.49031384466939,-0.365984271672778,0.358968597191271,-0.0475851232699385,99.99,0.0
351,1.20544382671016,0.0084669857946875,0.953782320291429,1.14109301924441,-0.491215002839821,0.29730260419984,-0.503912857700374,0.0849482227756195,0.796497027829493,-0.231653213875714,-1.36784403746149,0.741580896757586,1.18667780300542,-0.609098786620451,0.128890507520719,0.275169100193442,-0.609740708521882,0.0875823661778152,0.0963480151357938,-0.0355632549082384,-0.103663341776756,-0.0461726323950708,-0.123765480608695,-0.430028603054334,0.559221540024903,-0.360379211641145,0.0773594141065321,0.0324990766846216,12.99,0.0
16023,1.20243872227124,0.0350829382666997,0.869021122602007,0.25556765083409,-0.565212885734961,-0.392374979473885,-0.413732337830065,-0.088490645060581,1.60631655700517,-0.597764530656885,1.00525021042948,-1.98882428562687,2.16773998611033,1.47010188911287,0.748788818628738,0.197922574905465,0.570579645490741,-0.648763111679679,-0.607091995260312,-0.0890407226484276,-0.306277242227878,-0.617504208148664,0.18311380106571,0.0690052599171055,-0.0766935749147787,0.776942988972582,-0.072039752748266,0.0077108295934286,15.47,0.0
